,DATE,OPEN,HIGH,LOW,CLOSE,ADJ CLOSE,VOLUME,COMPANY
3871,2022-09-26,271.83,284.09,270.31,276.01,276.01,58076900,TESLA
3872,2022-09-27,117.2,118.32,113.05,114.41,114.41,60094700,AMAZON
3873,2022-09-27,283.84,288.67,277.51,282.94,282.94,61925200,TESLA
3874,2022-09-27,137.92,139.42,134.12,134.4,134.4,30826500,META
3875,2022-09-27,152.74,154.72,149.95,151.76,150.67,84442700,APPLE
3876,2022-09-28,134.62,142.03,134.27,141.61,141.61,32658500,META
3877,2022-09-28,114.38,118.7,113.8,118.01,118.01,55763800,AMAZON
3878,2022-09-28,283.08,289.0,277.57,287.81,287.81,54664800,TESLA
3879,2022-09-28,147.64,150.64,144.84,149.84,148.76,146691400,APPLE
3880,2022-09-29,146.1,146.72,140.68,142.48,141.45,128138200,APPLE
3881,2022-09-29,115.6,116.07,113.06,114.8,114.8,58969700,AMAZON
3882,2022-09-29,282.76,283.65,265.78,268.21,268.21,77620600,TESLA
3883,2022-09-29,139.36,139.84,135.2,136.41,136.41,38985400,META
3884,2022-09-30,141.28,143.1,138.0,138.2,137.2,124925300,APPLE
3885,2022-09-30,114.08,116.92,112.84,113.0,113.0,59479600,AMAZON
3886,2022-09-30,266.15,275.57,262.47,265.25,265.25,67726600,TESLA
3887,2022-09-30,136.05,140.99,135.5,135.68,135.68,33166400,META
3888,2022-10-03,113.58,116.91,112.45,115.88,115.88,50941900,AMAZON
3889,2022-10-03,254.5,255.16,241.01,242.4,242.4,98363500,TESLA
3890,2022-10-03,137.14,139.62,136.1,138.61,138.61,27723100,META
3891,2022-10-03,138.21,143.07,137.69,142.45,141.42,114311700,APPLE
3892,2022-10-04,250.52,257.5,242.01,249.44,249.44,109578500,TESLA
3893,2022-10-04,119.89,123.0,119.79,121.09,121.09,62812600,AMAZON
3894,2022-10-04,145.03,146.22,144.26,146.1,145.05,87830100,APPLE
3895,2022-10-04,140.49,142.39,139.34,140.28,140.28,34670700,META
3896,2022-10-05,138.24,140.21,134.78,138.98,138.98,27979300,META
3897,2022-10-05,118.58,121.75,117.69,120.95,120.95,48217500,AMAZON
3898,2022-10-05,245.01,246.67,233.27,240.81,240.81,86982700,TESLA
3899,2022-10-05,144.07,147.38,143.01,146.4,145.35,79471000,APPLE
3900,2022-10-06,120.77,121.53,119.5,120.3,120.3,42253800,AMAZON
3901,2022-10-06,145.81,147.54,145.22,145.43,144.38,68402200,APPLE
3902,2022-10-06,239.44,244.58,235.35,238.13,238.13,69298400,TESLA
3903,2022-10-06,137.72,141.45,136.6,139.07,139.07,36231100,META
3904,2022-10-07,233.94,234.57,222.02,223.07,223.07,83916800,TESLA
3905,2022-10-07,142.54,143.1,139.45,140.09,139.08,85925600,APPLE
3906,2022-10-07,136.76,138.29,132.44,133.45,133.45,33214800,META
3907,2022-10-07,118.0,118.17,113.88,114.56,114.56,54678000,AMAZON
3908,2022-10-10,115.1,116.25,112.43,113.67,113.67,42339700,AMAZON
3909,2022-10-10,223.93,226.99,218.36,222.96,222.96,67925000,TESLA
3910,2022-10-10,133.55,136.11,131.87,133.79,133.79,24024000,META
3911,2022-10-10,140.42,141.89,138.57,140.42,139.41,74899000,APPLE
3912,2022-10-11,131.62,132.66,126.99,128.54,128.54,38481400,META
3913,2022-10-11,139.9,141.35,138.22,138.98,137.98,77033700,APPLE
3914,2022-10-11,220.95,225.75,215.0,216.5,216.5,77013200,TESLA
3915,2022-10-11,112.71,115.48,110.39,112.21,112.21,56432200,AMAZON
3916,2022-10-12,215.33,219.3,211.51,217.24,217.24,66860700,TESLA
3917,2022-10-12,112.49,113.83,111.4,112.9,112.9,45728700,AMAZON
3918,2022-10-12,139.13,140.36,138.16,138.34,137.34,70433700,APPLE
3919,2022-10-12,128.32,129.67,126.25,127.5,127.5,34605200,META
3920,2022-10-13,123.53,131.14,122.53,130.29,130.29,34325700,META
3921,2022-10-13,134.99,143.59,134.37,142.99,141.96,113224000,APPLE
3922,2022-10-13,107.88,113.44,105.35,112.53,112.53,86868100,AMAZON
3923,2022-10-13,208.3,222.99,206.22,221.72,221.72,91483000,TESLA
3924,2022-10-14,144.31,144.52,138.19,138.38,137.38,88598000,APPLE
3925,2022-10-14,131.0,131.79,126.52,126.76,126.76,23559400,META
3926,2022-10-14,114.1,114.96,106.6,106.9,106.9,67737300,AMAZON
3927,2022-10-14,224.01,226.26,204.16,204.99,204.99,94124500,TESLA
3928,2022-10-17,141.07,142.9,140.27,142.41,141.38,85250900,APPLE
3929,2022-10-17,110.11,114.19,110.09,113.79,113.79,62782000,AMAZON
3930,2022-10-17,130.3,134.79,130.18,134.04,134.04,29612200,META
3931,2022-10-17,210.04,221.86,209.45,219.35,219.35,79428800,TESLA
3932,2022-10-18,145.49,146.7,140.61,143.75,142.71,99136600,APPLE
3933,2022-10-18,229.5,229.82,217.25,220.19,220.19,75891900,TESLA
3934,2022-10-18,137.09,137.84,131.4,132.8,132.8,25445000,META
3935,2022-10-18,119.06,119.52,114.79,116.36,116.36,65607400,AMAZON
3936,2022-10-19,132.89,137.0,132.22,133.23,133.23,30691000,META
3937,2022-10-19,141.69,144.95,141.5,143.86,142.82,61758300,APPLE
3938,2022-10-19,114.71,116.59,113.22,115.07,115.07,47198100,AMAZON
3939,2022-10-19,219.8,222.93,217.78,222.04,222.04,66571500,TESLA
3940,2022-10-20,208.28,215.55,202.0,207.28,207.28,117798100,TESLA
3941,2022-10-20,143.02,145.89,142.65,143.39,142.36,64522000,APPLE
3942,2022-10-20,132.93,136.77,131.31,131.53,131.53,26356300,META
3943,2022-10-20,113.83,118.24,113.51,115.25,115.25,48795100,AMAZON
3944,2022-10-21,114.79,119.59,114.5,119.32,119.32,55660500,AMAZON
3945,2022-10-21,142.87,147.85,142.65,147.27,146.21,86548600,APPLE
3946,2022-10-21,206.42,214.66,203.8,214.44,214.44,75713800,TESLA
3947,2022-10-21,126.31,130.12,125.44,130.01,130.01,46348600,META
3948,2022-10-24,119.98,120.39,116.57,119.82,119.82,49531500,AMAZON
3949,2022-10-24,147.19,150.23,146.0,149.45,148.37,75981900,APPLE
3950,2022-10-24,205.82,213.5,198.59,211.25,211.25,100446800,TESLA
3951,2022-10-24,127.25,133.48,124.57,129.72,129.72,63563400,META
3952,2022-10-25,210.1,224.35,210.0,222.42,222.42,96507900,TESLA
3953,2022-10-25,150.09,152.49,149.36,152.34,151.24,74732300,APPLE
3954,2022-10-25,130.88,138.35,130.59,137.51,137.51,38433200,META
3955,2022-10-25,119.65,121.32,118.95,120.6,120.6,50934600,AMAZON
3956,2022-10-26,116.0,119.35,114.76,115.66,115.66,68802300,AMAZON
3957,2022-10-26,219.4,230.6,218.2,224.64,224.64,85012500,TESLA
3958,2022-10-26,150.96,151.99,148.04,149.35,148.27,88194300,APPLE
3959,2022-10-26,131.68,135.55,128.53,129.82,129.82,82791500,META
3960,2022-10-27,229.77,233.81,222.85,225.09,225.09,61638800,TESLA
3961,2022-10-27,148.07,149.05,144.13,144.8,143.76,109180200,APPLE
3962,2022-10-27,97.98,102.5,96.38,97.94,97.94,232316600,META
3963,2022-10-27,113.92,114.12,109.77,110.96,110.96,129605400,AMAZON
3964,2022-10-28,225.4,228.86,216.35,228.52,228.52,69152400,TESLA
3965,2022-10-28,97.91,103.96,97.66,103.41,103.41,223133400,AMAZON
3966,2022-10-28,148.2,157.5,147.82,155.74,154.62,164762400,APPLE
3967,2022-10-28,99.58,100.85,97.51,99.2,99.2,95928300,META
3968,2022-10-31,103.56,104.87,100.74,102.44,102.44,99251400,AMAZON
3969,2022-10-31,226.19,229.85,221.94,227.54,227.54,61554300,TESLA
3970,2022-10-31,153.16,154.24,151.92,153.34,152.24,97943200,APPLE
3971,2022-10-31,98.22,99.32,92.6,93.16,93.16,121361400,META
3972,2022-11-01,234.05,237.4,227.28,227.82,227.82,62688800,TESLA
3973,2022-11-01,155.08,155.45,149.13,150.65,149.56,80379300,APPLE
3974,2022-11-01,94.33,97.49,93.55,95.2,95.2,110189600,META
3975,2022-11-01,103.99,104.58,96.06,96.79,96.79,153370000,AMAZON
3976,2022-11-02,148.95,152.17,145.0,145.03,143.99,93604600,APPLE
3977,2022-11-02,97.32,97.74,92.01,92.12,92.12,135761800,AMAZON
3978,2022-11-02,226.04,227.87,214.82,214.98,214.98,63070300,TESLA
3979,2022-11-02,94.21,95.2,90.48,90.54,90.54,71821100,META
3980,2022-11-03,90.08,90.46,88.41,88.91,88.91,60664000,META
3981,2022-11-03,142.06,142.8,138.75,138.88,137.88,97918500,APPLE
3982,2022-11-03,92.47,93.5,89.02,89.3,89.3,136683300,AMAZON
3983,2022-11-03,211.36,221.2,210.14,215.31,215.31,56538800,TESLA
3984,2022-11-04,91.49,92.44,88.04,90.98,90.98,129101300,AMAZON
3985,2022-11-04,90.35,91.39,88.09,90.79,90.79,55638100,META
3986,2022-11-04,142.09,142.67,134.38,138.38,137.61,140814800,APPLE
3987,2022-11-04,222.6,223.8,203.08,207.47,207.47,98622200,TESLA
3988,2022-11-07,91.95,92.1,89.04,90.53,90.53,77495700,AMAZON
3989,2022-11-07,94.78,96.88,93.1,96.72,96.72,81987300,META
3990,2022-11-07,137.11,139.15,135.67,138.92,138.15,83374600,APPLE
3991,2022-11-07,208.65,208.9,196.66,197.08,197.08,93916500,TESLA
3992,2022-11-08,194.02,195.2,186.75,191.3,191.3,128803400,TESLA
3993,2022-11-08,140.41,141.43,137.49,139.5,138.72,89908500,APPLE
3994,2022-11-08,95.92,97.8,94.79,96.47,96.47,52088300,META
3995,2022-11-08,90.79,91.72,88.23,89.98,89.98,88703400,AMAZON
3996,2022-11-09,138.5,138.55,134.59,134.87,134.12,74917800,APPLE
3997,2022-11-09,190.78,195.89,177.12,177.59,177.59,127062700,TESLA
3998,2022-11-09,101.72,104.9,100.74,101.47,101.47,107677300,META
3999,2022-11-09,89.47,89.48,85.87,86.14,86.14,90796200,AMAZON
4000,2022-11-10,189.9,191.0,180.03,190.72,190.72,132703000,TESLA
4001,2022-11-10,107.12,112.75,104.61,111.87,111.87,80671000,META
4002,2022-11-10,92.94,98.69,91.65,96.63,96.63,173414900,AMAZON
4003,2022-11-10,141.24,146.87,139.5,146.87,146.05,118854000,APPLE
4004,2022-11-11,97.88,101.19,96.66,100.79,100.79,111590500,AMAZON
4005,2022-11-11,109.23,114.9,108.81,113.02,113.02,59961700,META
4006,2022-11-11,186.0,196.52,182.59,195.97,195.97,114403600,TESLA
4007,2022-11-11,145.82,150.01,144.37,149.7,148.87,93979700,APPLE
4008,2022-11-14,110.99,116.27,110.8,114.22,114.22,53395000,META
4009,2022-11-14,148.97,150.28,147.43,148.28,147.46,73374100,APPLE
4010,2022-11-14,192.77,195.73,186.34,190.95,190.95,92226600,TESLA
4011,2022-11-14,98.77,100.12,97.29,98.49,98.49,99533100,AMAZON
4012,2022-11-15,152.22,153.59,148.56,150.04,149.21,89868300,APPLE
4013,2022-11-15,103.21,103.79,97.34,98.94,98.94,111336300,AMAZON
4014,2022-11-15,116.07,118.74,114.41,117.08,117.08,50670500,META
4015,2022-11-15,195.88,200.82,192.06,194.42,194.42,91293800,TESLA
4016,2022-11-16,96.85,98.49,95.54,97.12,97.12,87958800,AMAZON
4017,2022-11-16,149.13,149.87,147.29,148.79,147.96,64218300,APPLE
4018,2022-11-16,191.51,192.57,185.66,186.92,186.92,66567600,TESLA
4019,2022-11-16,114.5,116.08,112.66,113.23,113.23,33287800,META
4020,2022-11-17,110.41,112.33,109.8,111.45,111.45,35093800,META
4021,2022-11-17,95.37,96.97,94.03,94.85,94.85,82617900,AMAZON
4022,2022-11-17,146.43,151.48,146.15,150.72,149.88,80389400,APPLE
4023,2022-11-17,183.96,186.16,180.9,183.17,183.17,64336000,TESLA
4024,2022-11-18,95.95,95.99,92.48,94.14,94.14,72428200,AMAZON
4025,2022-11-18,113.8,114.32,110.62,112.05,112.05,33357700,META
4026,2022-11-18,152.31,152.7,149.97,151.29,150.45,74829600,APPLE
4027,2022-11-18,185.05,185.19,176.55,180.19,180.19,76048900,TESLA
4028,2022-11-21,150.16,150.37,147.72,148.01,147.19,58724100,APPLE
4029,2022-11-21,111.52,112.37,109.19,109.86,109.86,24351100,META
4030,2022-11-21,93.97,95.02,90.59,92.46,92.46,84330300,AMAZON
4031,2022-11-21,175.85,176.77,167.54,167.87,167.87,92882700,TESLA
4032,2022-11-22,168.63,170.92,166.19,169.91,169.91,78452300,TESLA
4033,2022-11-22,109.86,111.62,108.32,111.44,111.44,29029000,META
4034,2022-11-22,148.13,150.42,146.93,150.18,149.35,51804100,APPLE
4035,2022-11-22,92.62,93.35,90.87,93.2,93.2,62192000,AMAZON
4036,2022-11-23,111.72,112.67,110.73,112.24,112.24,21343100,META
4037,2022-11-23,173.57,183.62,172.5,183.2,183.2,109536700,TESLA
4038,2022-11-23,149.45,151.83,149.34,151.07,150.23,58301400,APPLE
4039,2022-11-23,93.24,94.58,92.83,94.13,94.13,59414700,AMAZON
4040,2022-11-25,111.3,112.73,111.02,111.41,111.41,12007600,META
4041,2022-11-25,148.31,148.88,147.12,148.11,147.29,35195900,APPLE
4042,2022-11-25,185.06,185.2,180.63,182.86,182.86,50672700,TESLA
4043,2022-11-25,93.79,94.43,93.07,93.41,93.41,35088600,AMAZON
4044,2022-11-28,110.78,112.04,108.38,108.78,108.78,23309400,META
4045,2022-11-28,179.96,188.5,179.0,182.92,182.92,92905200,TESLA
4046,2022-11-28,93.93,96.4,93.43,93.95,93.95,74943100,AMAZON
4047,2022-11-28,145.14,146.64,143.38,144.22,143.42,69246000,APPLE
4048,2022-11-29,109.54,110.94,108.54,109.46,109.46,23899200,META
4049,2022-11-29,184.99,186.38,178.75,180.83,180.83,83357100,TESLA
4050,2022-11-29,144.29,144.81,140.35,141.17,140.39,83763800,APPLE
4051,2022-11-29,94.04,94.41,91.44,92.42,92.42,65567300,AMAZON
4052,2022-11-30,92.47,96.54,91.53,96.54,96.54,102805800,AMAZON
4053,2022-11-30,109.51,118.16,109.38,118.1,118.1,43348600,META
4054,2022-11-30,182.43,194.76,180.63,194.7,194.7,109186400,TESLA
4055,2022-11-30,141.4,148.72,140.55,148.03,147.21,111380900,APPLE
4056,2022-12-01,148.21,149.13,146.61,148.31,147.49,71250400,APPLE
4057,2022-12-01,197.08,198.92,191.8,194.7,194.7,80046200,TESLA
4058,2022-12-01,119.2,121.2,118.4,120.44,120.44,36551400,META
4059,2022-12-01,96.99,97.23,94.92,95.5,95.5,68488000,AMAZON
4060,2022-12-02,145.96,148.0,145.65,147.81,146.99,65447400,APPLE
4061,2022-12-02,94.48,95.36,93.78,94.13,94.13,72496400,AMAZON
4062,2022-12-02,117.83,124.04,117.61,123.49,123.49,39950500,META
4063,2022-12-02,191.78,196.25,191.11,194.86,194.86,73645900,TESLA
4064,2022-12-05,121.75,124.67,121.35,122.43,122.43,35474900,META
4065,2022-12-05,189.44,191.27,180.55,182.45,182.45,93122700,TESLA
4066,2022-12-05,93.05,94.06,90.82,91.01,91.01,71535500,AMAZON
4067,2022-12-05,147.77,150.92,145.77,146.63,145.81,68826400,APPLE
4068,2022-12-06,147.07,147.3,141.92,142.91,142.12,64727200,APPLE
4069,2022-12-06,90.5,91.04,87.9,88.25,88.25,75503600,AMAZON
4070,2022-12-06,181.22,183.65,175.33,179.82,179.82,92150800,TESLA
4071,2022-12-06,119.91,120.55,113.74,114.12,114.12,43689200,META
4072,2022-12-07,88.34,89.89,87.48,88.46,88.46,68086900,AMAZON
4073,2022-12-07,175.03,179.38,172.22,174.04,174.04,84213300,TESLA
4074,2022-12-07,142.19,143.37,140.0,140.94,140.16,69721100,APPLE
4075,2022-12-07,113.76,115.88,112.88,113.93,113.93,29461100,META
4076,2022-12-08,172.2,175.2,169.06,173.44,173.44,97624500,TESLA
4077,2022-12-08,89.24,90.86,87.88,90.35,90.35,73305900,AMAZON
4078,2022-12-08,116.39,117.34,114.59,115.33,115.33,30619400,META
4079,2022-12-08,142.36,143.52,141.1,142.65,141.86,62128300,APPLE
4080,2022-12-09,115.3,117.54,113.87,115.9,115.9,26033400,META
4081,2022-12-09,88.9,90.3,88.63,89.09,89.09,67398500,AMAZON
4082,2022-12-09,142.34,145.57,140.9,142.16,141.37,76097000,APPLE
4083,2022-12-09,173.84,182.5,173.36,179.05,179.05,104872300,TESLA
4084,2022-12-12,142.7,144.5,141.06,144.49,143.69,70462700,APPLE
4085,2022-12-12,176.1,177.37,167.52,167.82,167.82,109794500,TESLA
4086,2022-12-12,115.18,115.72,113.14,114.71,114.71,24747100,META
4087,2022-12-12,89.21,90.58,87.87,90.55,90.55,61999800,AMAZON
4088,2022-12-13,122.13,123.3,118.64,120.15,120.15,44701100,META
4089,2022-12-13,174.87,175.05,156.91,160.95,160.95,175862700,TESLA
4090,2022-12-13,95.23,96.25,90.52,92.49,92.49,100212000,AMAZON
4091,2022-12-13,149.5,149.97,144.24,145.47,144.66,93886200,APPLE
4092,2022-12-14,145.35,146.66,141.16,143.21,142.41,82291200,APPLE
4093,2022-12-14,159.25,161.62,155.31,156.8,156.8,140682300,TESLA
4094,2022-12-14,119.39,124.14,119.39,121.59,121.59,36922000,META
4095,2022-12-14,92.5,93.46,89.87,91.58,91.58,70298000,AMAZON
4096,2022-12-15,141.11,141.8,136.03,136.5,135.74,98931900,APPLE
4097,2022-12-15,118.33,118.63,114.01,116.15,116.15,34531000,META
4098,2022-12-15,153.44,160.93,153.28,157.67,157.67,122334500,TESLA
4099,2022-12-15,89.89,89.97,87.47,88.45,88.45,84802900,AMAZON
4100,2022-12-16,88.27,89.35,86.73,87.86,87.86,146144100,AMAZON
4101,2022-12-16,136.69,137.65,133.73,134.51,133.76,160156900,APPLE
4102,2022-12-16,120.23,123.31,118.82,119.43,119.43,67064000,META
4103,2022-12-16,159.64,160.99,150.04,150.23,150.23,139032200,TESLA
4104,2022-12-19,135.11,135.2,131.32,132.37,131.63,79592600,APPLE
4105,2022-12-19,87.51,87.63,84.51,84.92,84.92,83531500,AMAZON
4106,2022-12-19,154.0,155.25,145.82,149.87,149.87,139390600,TESLA
4107,2022-12-19,116.83,117.8,114.33,114.48,114.48,29769900,META
4108,2022-12-20,146.05,148.47,137.66,137.8,137.8,159563300,TESLA
4109,2022-12-20,85.33,86.61,84.33,85.19,85.19,74348300,AMAZON
4110,2022-12-20,131.39,133.25,129.89,132.3,131.56,77432800,APPLE
4111,2022-12-20,113.26,117.33,112.46,117.09,117.09,28742500,META
4112,2022-12-21,132.98,136.81,132.75,135.45,134.7,85928000,APPLE
4113,2022-12-21,116.7,120.34,115.62,119.76,119.76,20392800,META
4114,2022-12-21,86.18,87.23,85.21,86.77,86.77,59267200,AMAZON
4115,2022-12-21,139.34,141.26,135.89,137.57,137.57,145417400,TESLA
4116,2022-12-22,117.2,118.62,114.38,117.12,117.12,23618100,META
4117,2022-12-22,134.35,134.56,130.3,132.23,131.49,77852100,APPLE
4118,2022-12-22,136.0,136.63,122.26,125.35,125.35,210090300,TESLA
4119,2022-12-22,85.52,85.68,82.25,83.79,83.79,81431300,AMAZON
4120,2022-12-23,130.92,132.42,129.64,131.86,131.13,63814900,APPLE
4121,2022-12-23,83.25,85.78,82.93,85.25,85.25,57433700,AMAZON
4122,2022-12-23,116.03,118.18,115.54,118.04,118.04,17796600,META
4123,2022-12-23,126.37,128.62,121.02,123.15,123.15,166989700,TESLA
4124,2022-12-27,117.93,118.6,116.05,116.88,116.88,21392300,META
4125,2022-12-27,84.97,85.35,83.0,83.04,83.04,57284000,AMAZON
4126,2022-12-27,131.38,131.41,128.72,130.03,129.31,69007800,APPLE
4127,2022-12-27,117.5,119.67,108.76,109.1,109.1,208643400,TESLA
4128,2022-12-28,116.25,118.15,115.51,115.62,115.62,19612500,META
4129,2022-12-28,82.8,83.48,81.69,81.82,81.82,58228600,AMAZON
4130,2022-12-28,129.67,131.03,125.87,126.04,125.34,85438400,APPLE
4131,2022-12-28,110.35,116.27,108.24,112.71,112.71,221070500,TESLA
4132,2022-12-29,127.99,130.48,127.73,129.61,128.89,75703700,APPLE
4133,2022-12-29,120.39,123.57,117.5,121.82,121.82,221923300,TESLA
4134,2022-12-29,82.87,84.55,82.55,84.18,84.18,54995900,AMAZON
4135,2022-12-29,116.4,121.03,115.77,120.26,120.26,22366200,META
4136,2022-12-30,119.95,124.48,119.75,123.18,123.18,157777300,TESLA
4137,2022-12-30,83.12,84.05,82.47,84.0,84.0,62401200,AMAZON
4138,2022-12-30,128.41,129.95,127.43,129.93,129.21,77034200,APPLE
4139,2022-12-30,118.16,120.42,117.74,120.34,120.34,19583800,META
4140,2023-01-03,118.47,118.8,104.64,108.1,108.1,231402800,TESLA
4141,2023-01-03,130.28,130.9,124.17,125.07,124.37,112117500,APPLE
4142,2023-01-03,85.46,86.96,84.21,85.82,85.82,76706000,AMAZON
4143,2023-01-03,122.82,126.37,122.28,124.74,124.74,35528500,META
4144,2023-01-04,109.11,114.59,107.52,113.64,113.64,180389000,TESLA
4145,2023-01-04,127.38,129.05,125.85,127.37,127.37,32397100,META
4146,2023-01-04,126.89,128.66,125.08,126.36,125.66,89113600,APPLE
4147,2023-01-04,86.55,86.98,83.36,85.14,85.14,68885100,AMAZON
4148,2023-01-05,85.33,85.42,83.07,83.12,83.12,67930800,AMAZON
4149,2023-01-05,126.13,128.52,124.54,126.94,126.94,25447100,META
4150,2023-01-05,127.13,127.77,124.76,125.02,124.33,80962700,APPLE
4151,2023-01-05,110.51,111.75,107.16,110.34,110.34,157986300,TESLA
4152,2023-01-06,128.97,130.33,126.04,130.02,130.02,27584500,META
4153,2023-01-06,83.03,86.4,81.43,86.08,86.08,83303400,AMAZON
4154,2023-01-06,103.0,114.39,101.81,113.06,113.06,220911100,TESLA
4155,2023-01-06,126.01,130.29,124.89,129.62,128.9,87754700,APPLE
4156,2023-01-09,118.96,123.52,117.11,119.77,119.77,190284000,TESLA
4157,2023-01-09,130.47,133.41,129.89,130.15,129.43,70790800,APPLE
4158,2023-01-09,131.16,132.95,129.28,129.47,129.47,26649100,META
4159,2023-01-09,87.46,89.48,87.08,87.36,87.36,65266100,AMAZON
4160,2023-01-10,121.07,122.76,114.92,118.85,118.85,167642500,TESLA
4161,2023-01-10,130.26,131.26,128.12,130.73,130.0,63896200,APPLE
4162,2023-01-10,127.27,133.44,127.15,132.99,132.99,28684400,META
4163,2023-01-10,87.57,90.19,87.29,89.87,89.87,67756600,AMAZON
4164,2023-01-11,122.09,125.95,120.51,123.22,123.22,183810800,TESLA
4165,2023-01-11,90.93,95.26,90.93,95.09,95.09,103126200,AMAZON
4166,2023-01-11,131.25,133.51,130.46,133.49,132.75,69458900,APPLE
4167,2023-01-11,130.96,133.85,130.34,132.89,132.89,25423000,META
4168,2023-01-12,133.44,137.68,131.76,136.71,136.71,30757700,META
4169,2023-01-12,96.93,97.19,93.5,95.27,95.27,85254800,AMAZON
4170,2023-01-12,122.56,124.13,117.0,123.56,123.56,169400900,TESLA
4171,2023-01-12,133.88,134.26,131.44,133.41,132.67,71379600,APPLE
4172,2023-01-13,116.55,122.63,115.6,122.4,122.4,180714100,TESLA
4173,2023-01-13,134.97,137.39,134.84,136.98,136.98,22423800,META
4174,2023-01-13,132.03,134.92,131.66,134.76,134.01,57809700,APPLE
4175,2023-01-13,94.18,98.37,94.12,98.12,98.12,85549400,AMAZON
4176,2023-01-17,134.83,137.29,134.13,135.94,135.18,63646600,APPLE
4177,2023-01-17,125.7,131.7,125.02,131.49,131.49,186477000,TESLA
4178,2023-01-17,136.18,136.75,134.25,135.36,135.36,21147600,META
4179,2023-01-17,98.68,98.89,95.73,96.05,96.05,72755000,AMAZON
4180,2023-01-18,135.81,137.25,132.8,133.02,133.02,20215500,META
4181,2023-01-18,136.56,136.68,127.01,128.78,128.78,195680300,TESLA
4182,2023-01-18,136.82,138.61,135.03,135.21,134.46,69672800,APPLE
4183,2023-01-18,97.25,99.32,95.38,95.46,95.46,79570400,AMAZON
4184,2023-01-19,127.26,129.99,124.31,127.17,127.17,170291900,TESLA
4185,2023-01-19,134.08,136.25,133.77,135.27,134.52,58280400,APPLE
4186,2023-01-19,132.49,137.45,132.14,136.15,136.15,28625200,META
4187,2023-01-19,94.74,95.44,92.86,93.68,93.68,69002700,AMAZON
4188,2023-01-20,128.68,133.51,127.35,133.42,133.42,138858100,TESLA
4189,2023-01-20,93.86,97.35,93.2,97.25,97.25,67481500,AMAZON
4190,2023-01-20,135.28,138.02,134.22,137.87,137.1,80223600,APPLE
4191,2023-01-20,135.89,139.94,134.61,139.37,139.37,28688600,META
4192,2023-01-23,135.87,145.38,134.27,143.75,143.75,203119200,TESLA
4193,2023-01-23,139.29,143.76,138.66,143.27,143.27,27470100,META
4194,2023-01-23,97.56,97.78,95.86,97.52,97.52,76501100,AMAZON
4195,2023-01-23,138.12,143.32,137.9,141.11,140.33,81760300,APPLE
4196,2023-01-24,143.0,146.5,141.1,143.89,143.89,158699100,TESLA
4197,2023-01-24,141.69,145.0,141.36,143.14,143.14,21970200,META
4198,2023-01-24,96.93,98.09,96.0,96.32,96.32,66929500,AMAZON
4199,2023-01-24,140.31,143.16,140.3,142.53,141.74,66435100,APPLE
4200,2023-01-25,141.22,143.17,140.31,141.5,141.5,26622000,META
4201,2023-01-25,92.56,97.24,91.52,97.18,97.18,94261600,AMAZON
4202,2023-01-25,141.91,146.41,138.07,144.43,144.43,192734300,TESLA
4203,2023-01-25,140.89,142.43,138.81,141.86,141.07,65799300,APPLE
4204,2023-01-26,159.97,161.42,154.76,160.27,160.27,234815100,TESLA
4205,2023-01-26,144.4,147.51,143.3,147.3,147.3,25482100,META
4206,2023-01-26,143.17,144.25,141.9,143.96,143.16,54105100,APPLE
4207,2023-01-26,98.24,99.49,96.92,99.22,99.22,68523600,AMAZON
4208,2023-01-27,143.16,147.23,143.08,145.93,145.12,70555800,APPLE
4209,2023-01-27,148.24,153.19,147.39,151.74,151.74,35771900,META
4210,2023-01-27,162.43,180.68,161.17,177.9,177.9,306590600,TESLA
4211,2023-01-27,99.53,103.49,99.53,102.24,102.24,87775600,AMAZON
4212,2023-01-30,144.96,145.55,142.85,143.0,142.21,64015300,APPLE
4213,2023-01-30,149.41,151.12,146.95,147.06,147.06,28040100,META
4214,2023-01-30,101.09,101.74,99.01,100.55,100.55,70691900,AMAZON
4215,2023-01-30,178.05,179.77,166.5,166.66,166.66,230878800,TESLA
4216,2023-01-31,164.57,174.3,162.78,173.22,173.22,196813500,TESLA
4217,2023-01-31,142.7,144.34,142.28,144.29,143.49,65874500,APPLE
4218,2023-01-31,101.16,103.35,101.14,103.13,103.13,66527300,AMAZON
4219,2023-01-31,147.95,149.88,147.52,148.97,148.97,29842100,META
4220,2023-02-01,102.53,106.24,101.24,105.15,105.15,80450100,AMAZON
4221,2023-02-01,143.97,146.61,141.32,145.43,144.62,77663600,APPLE
4222,2023-02-01,173.89,183.81,169.93,181.41,181.41,213806300,TESLA
4223,2023-02-01,148.03,153.58,147.06,153.12,153.12,55661000,META
4224,2023-02-02,110.25,114.0,108.88,112.91,112.91,158154200,AMAZON
4225,2023-02-02,183.38,197.16,180.16,188.77,188.77,150475700,META
4226,2023-02-02,187.33,196.75,182.61,188.27,188.27,217448300,TESLA
4227,2023-02-02,148.9,151.18,148.17,150.82,149.98,118339000,APPLE
4228,2023-02-03,183.47,196.77,182.89,186.53,186.53,76809700,META
4229,2023-02-03,148.03,157.38,147.83,154.5,153.64,154357300,APPLE
4230,2023-02-03,105.26,108.78,102.52,103.39,103.39,144374800,AMAZON
4231,2023-02-03,183.95,199.0,183.69,189.98,189.98,232662000,TESLA
4232,2023-02-06,102.93,103.95,100.65,102.18,102.18,81945200,AMAZON
